master_person_id,preferred_entity_id,preferred_entity_type,lead_id,contact_id,email,normalized_email,account_id,first_name,last_name,title,job_persona,job_level,source_entity_types,has_lead_record,has_contact_record,is_connected_pair,broken_conversion_link_flag,duplicate_email_flag,shared_mailbox_flag,entity_resolution_confidence
MP00000000000506,00QE0h2pScWifucpmQ,Lead,00QE0h2pScWifucpmQ,,elizabeth.solis@bryantguzmanandthomas.com,elizabeth.solis@bryantguzmanandthomas.com,,Elizabeth,Solis,SOC Analyst,,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000507,00QEHMoQrof8VRgksb,Lead,00QEHMoQrof8VRgksb,,sales@anderson-parker.com,sales@anderson-parker.com,,Rachel,Flynn,,Security Leadership,Director,Lead,True,False,False,False,False,True,1.0
MP00000000000508,00QEJwpgJSoFc1pDxj,Lead,"00QEJwpgJSoFc1pDxj,00QEvtX9CXu07dWeDl",,anne.reid@wolfcoleandglass.com,anne.reid@wolfcoleandglass.com,,Anne,Reid,Security Analyst,,Individual Contributor,Lead,True,False,False,False,True,False,0.9
MP00000000000509,00QEaJ6dNnRvrdkZr1,Lead,00QEaJ6dNnRvrdkZr1,,taylor.moore@cookltd.com,taylor.moore@cookltd.com,,Taylor,Moore,SecOps Manager,Security Management,,Lead,True,False,False,False,False,False,1.0
MP00000000000510,00QEb1IxkeDSOd0Lxp,Lead,00QEb1IxkeDSOd0Lxp,,colleen.villa@morris-sims.com,colleen.villa@morris-sims.com,,Colleen,Villa,,Security Leadership,,Lead,True,False,False,False,False,False,1.0
MP00000000000511,00QEcrxZfrLE1xcmlA,Lead,00QEcrxZfrLE1xcmlA,,michael.lee@powers.com,michael.lee@powers.com,,Michael,Lee,,Security Operations,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000512,00QEgVzzrAkliEFgJn,Lead,00QEgVzzrAkliEFgJn,,laura.daniel@thomasbyrdandsloan.com,laura.daniel@thomasbyrdandsloan.com,,Laura,Daniel,,Security Executive,,Lead,True,False,False,False,False,False,1.0
MP00000000000513,00QEvDfSAqt8E8rwA3,Lead,00QEvDfSAqt8E8rwA3,,andrea.gates@hughesgroup.com,andrea.gates@hughesgroup.com,,Andrea,Gates,,Security Management,Manager,Lead,True,False,False,False,False,False,1.0
MP00000000000514,00QF6qtIebN4bIKgVO,Lead,00QF6qtIebN4bIKgVO,,renee.watts@williamsgroup.com,renee.watts@williamsgroup.com,,Renee,Watts,,,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000515,00QF7UcOf5oHBDH8l5,Lead,00QF7UcOf5oHBDH8l5,,susan.oliver@smithgroup.com,susan.oliver@smithgroup.com,,Susan,Oliver,Cyber Security Analyst,Security Operations,,Lead,True,False,False,False,False,False,1.0
MP00000000000516,00QFCdCYSyYUJcvd95,Lead,"00QFCdCYSyYUJcvd95,00QHLW7slQlkFxAIiK",,cory.lozano@yahoo.com,cory.lozano@yahoo.com,,Cory,Lozano,,Security Executive,VP,Lead,True,False,False,False,True,False,0.9
MP00000000000517,00QFEQRO5TpcYNPROq,Lead,00QFEQRO5TpcYNPROq,,darlene.montgomery@nunez-nichols.com,darlene.montgomery@nunez-nichols.com,,Darlene,Montgomery,Vice President Security,,,Lead,True,False,False,False,False,False,1.0
MP00000000000518,00QFFciuDCLFuMk9Ts,Lead,"00QFFciuDCLFuMk9Ts,00QJBLWL12T3DE3BdO",,kevin.powell@morsegonzalesandharrison.com,kevin.powell@morsegonzalesandharrison.com,,Kevin,Powell,,,VP,Lead,True,False,False,False,True,False,0.9
MP00000000000519,00QFXWEJNTJ8WGX0f5,Lead,00QFXWEJNTJ8WGX0f5,,mary.sampson@competitorsec.com,mary.sampson@competitorsec.com,,Mary,Sampson,Product Manager,,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000520,00QFeBFIyLmaJKa5FF,Lead,00QFeBFIyLmaJKa5FF,,michael.richmond@mitchellgallegosandherman.com,michael.richmond@mitchellgallegosandherman.com,,Michael,Richmond,Cyber Security Manager,,Manager,Lead,True,False,False,False,False,False,1.0
MP00000000000521,00QFx9T6VSCJbVBDgt,Lead,00QFx9T6VSCJbVBDgt,,paula.khan@outlook.com,paula.khan@outlook.com,,Paula,Khan,,Security Management,,Lead,True,False,False,False,False,False,1.0
MP00000000000522,00QG1vkiuYYAduVFXB,Lead,00QG1vkiuYYAduVFXB,,melissa.ibarra@partnerconsulting.com,melissa.ibarra@partnerconsulting.com,,Melissa,Ibarra,Solutions Engineer,Partner / Channel,,Lead,True,False,False,False,False,False,1.0
MP00000000000523,00QG39LLA6XCSHHUcu,Lead,00QG39LLA6XCSHHUcu,,dean.morris@partnerconsulting.com,dean.morris@partnerconsulting.com,,Dean,Morris,Security Consultant,Partner / Channel,,Lead,True,False,False,False,False,False,1.0
MP00000000000524,00QG3iFqYuTOSausPl,Lead,"00QG3iFqYuTOSausPl,00QVq78CizRUsR1S6N",,patrick.weeks@bryantandsons.com,patrick.weeks@bryantandsons.com,,Patrick,Weeks,Threat Intelligence Analyst,Security Operations,Individual Contributor,Lead,True,False,False,False,True,False,0.9
MP00000000000525,00QG5xLKX7JhVwP4Ay,Lead,00QG5xLKX7JhVwP4Ay,,heather.carlson@competitorsec.com,heather.carlson@competitorsec.com,,Heather,Carlson,Security Researcher,Non-Prospect,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000526,00QG6gt7j2NaR1cdbw,Lead,00QG6gt7j2NaR1cdbw,,monique.york@sotollc.com,monique.york@sotollc.com,,Monique,York,Vice President Information Security,Security Executive,VP,Lead,True,False,False,False,False,False,1.0
MP00000000000527,00QGOIbYravzP83JAb,Lead,00QGOIbYravzP83JAb,,kevin.tucker@hernandezwatsonandritter.com,kevin.tucker@hernandezwatsonandritter.com,,Kevin,Tucker,Director of Cybersecurity,Security Leadership,Director,Lead,True,False,False,False,False,False,1.0
MP00000000000528,00QGWwn9FIyw7Eqx0u,Lead,00QGWwn9FIyw7Eqx0u,,amanda.stafford@millermcdowellandcurtis.com,amanda.stafford@millermcdowellandcurtis.com,,Amanda,Stafford,IT Security Manager,Security Management,Manager,Lead,True,False,False,False,False,False,1.0
MP00000000000529,00QGXMRqOGqleigCCR,Lead,"00QGXMRqOGqleigCCR,00QPOkaiaEvGYqxU2T",,alyssa.lee@dixoninc.com,alyssa.lee@dixoninc.com,,Alyssa,Lee,Cyber Security Manager,Security Management,Director,Lead,True,False,False,False,True,False,0.9
MP00000000000530,00QGa5QKfCcGOtJt3t,Lead,00QGa5QKfCcGOtJt3t,,crystal.lopez@simmonsmurrayandsalinas.com,crystal.lopez@simmonsmurrayandsalinas.com,,Crystal,Lopez,,Security Leadership,Director,Lead,True,False,False,False,False,False,1.0
MP00000000000531,00QGcSc4Htyu2Y9nQ7,Lead,00QGcSc4Htyu2Y9nQ7,,jennifer.walker@oneillwarrenandmanning.com,jennifer.walker@oneillwarrenandmanning.com,,Jennifer,Walker,Senior Security Analyst,,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000532,00QGfUA0662d2wyLYV,Lead,00QGfUA0662d2wyLYV,,jessica.benitez@vendorsystems.com,jessica.benitez@vendorsystems.com,,Jessica,Benitez,Sales Engineer,,Manager,Lead,True,False,False,False,False,False,1.0
MP00000000000533,00QGyOphTExIqqB9r4,Lead,"00QGyOphTExIqqB9r4,00QvSQND6wskOIsDTS",,kelly.raymond@gmail.com,kelly.raymond@gmail.com,,Kelly,Raymond,Security Analyst,,Individual Contributor,Lead,True,False,False,False,True,False,0.9
MP00000000000534,00QGzIojqotPwYWxcS,Lead,00QGzIojqotPwYWxcS,,robert.pugh@sharp-myers.com,robert.pugh@sharp-myers.com,,Robert,Pugh,Security Analyst,,,Lead,True,False,False,False,False,False,1.0
MP00000000000535,00QH6eSU1Nqap9eWcL,Lead,00QH6eSU1Nqap9eWcL,,jesus.brewer@reyes-white.com,jesus.brewer@reyes-white.com,,Jesus,Brewer,Information Security Analyst,,,Lead,True,False,False,False,False,False,1.0
MP00000000000536,00QH8KI0YzH1D2De3S,Lead,"00QH8KI0YzH1D2De3S,00QWoo7W4mQJBVWFzk",,kevin.sutton@rivassanchezandterry.com,kevin.sutton@rivassanchezandterry.com,,Kevin,Sutton,SecOps Manager,Security Operations,Manager,Lead,True,False,False,False,True,False,0.9
MP00000000000537,00QHbj3cucLTPH8LQF,Lead,00QHbj3cucLTPH8LQF,,angela.glover@richmondleonardandsanchez.com,angela.glover@richmondleonardandsanchez.com,,Angela,Glover,,Security Management,,Lead,True,False,False,False,False,False,1.0
MP00000000000538,00QHgZovR8YnqZCBKe,Lead,00QHgZovR8YnqZCBKe,,james.howard@brooks-ellis.com,james.howard@brooks-ellis.com,,James,Howard,Security Operations Manager,Security Management,Manager,Lead,True,False,False,False,False,False,1.0
MP00000000000539,00QHnKYaXRvj7uff0L,Lead,00QHnKYaXRvj7uff0L,,robert.stale@dormantbusiness.com,robert.stale@dormantbusiness.com,,Robert,Stale,VP Security,Security Executive,VP,Lead,True,False,False,False,False,False,1.0
MP00000000000540,00QHon1iCdzzGypueB,Lead,"00QHon1iCdzzGypueB,00QnQZmZ2TAYeQbSce",,steven.king@vendorsystems.com,steven.king@vendorsystems.com,,Steven,King,Recruiter,Non-Prospect,Individual Contributor,Lead,True,False,False,False,True,False,0.9
MP00000000000541,00QIBgMEVNinGqUcp3,Lead,00QIBgMEVNinGqUcp3,,linda.zhang@doylechavezandbird.com,linda.zhang@doylechavezandbird.com,,Linda,Zhang,,Security Operations,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000542,00QIq6XJkt3Hdb4dxf,Lead,00QIq6XJkt3Hdb4dxf,,james.vargas@reynoldsjohnsonandmendez.com,james.vargas@reynoldsjohnsonandmendez.com,,James,Vargas,Threat Intelligence Analyst,,,Lead,True,False,False,False,False,False,1.0
MP00000000000543,00QJ1zip7VzT7XFiDX,Lead,00QJ1zip7VzT7XFiDX,,raymond.willis@newman.com,raymond.willis@newman.com,,Raymond,Willis,Security Analyst,,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000544,00QJ5c4xcmlicXktJD,Lead,00QJ5c4xcmlicXktJD,,anthony.davies@partnerconsulting.com,anthony.davies@partnerconsulting.com,,Anthony,Davies,,,Manager,Lead,True,False,False,False,False,False,1.0
MP00000000000545,00QJKqJGAveZFsPtzp,Lead,00QJKqJGAveZFsPtzp,,aaron.cruz@jonesscottandrodriguez.com,aaron.cruz@jonesscottandrodriguez.com,,Aaron,Cruz,Threat Intelligence Analyst,Security Operations,,Lead,True,False,False,False,False,False,1.0
MP00000000000546,00QJQ9j6A05f8ld8OK,Lead,00QJQ9j6A05f8ld8OK,,cynthia.hill@padillaplc.com,cynthia.hill@padillaplc.com,,Cynthia,Hill,IT Security Manager,Security Management,Manager,Lead,True,False,False,False,False,False,1.0
MP00000000000547,00QJUQ9oNjRUS38XE4,Lead,00QJUQ9oNjRUS38XE4,,james.bates@waltonsaundersandsparks.com,james.bates@waltonsaundersandsparks.com,,James,Bates,VP Cybersecurity,,VP,Lead,True,False,False,False,False,False,1.0
MP00000000000548,00QJVncq3HOjy3K1iF,Lead,"00QJVncq3HOjy3K1iF,00QQ0O1VfxIdakEAWJ",,alyssa.mcintyre@buchananllc.com,alyssa.mcintyre@buchananllc.com,,Alyssa,Mcintyre,Security Analyst,Security Operations,,Lead,True,False,False,False,True,False,0.9
MP00000000000549,00QJpxYyhIKHQI7CRB,Lead,"00QJpxYyhIKHQI7CRB,00QO3Ha6QAA2RA6DVv",,brent.cook@lewisfowlerandmaddox.com,brent.cook@lewisfowlerandmaddox.com,,Brent,Cook,SecOps Manager,Security Management,Individual Contributor,Lead,True,False,False,False,True,False,0.9
MP00000000000550,00QJrN194r0y34cNef,Lead,00QJrN194r0y34cNef,,andrew.compton@hernandezplc.com,andrew.compton@hernandezplc.com,,Andrew,Compton,Threat Intelligence Analyst,Security Operations,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000551,00QJuv8skRLsWqNJJO,Lead,00QJuv8skRLsWqNJJO,,ashley.farley@yahoo.com,ashley.farley@yahoo.com,,Ashley,Farley,,Security Operations,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000552,00QJyHfnTTn40ilMph,Lead,"00QJyHfnTTn40ilMph,00Qc1TbIKSsmoJpI6u",,daniel.james@kiddgroup.com,daniel.james@kiddgroup.com,,Daniel,James,Director of Information Security,Security Operations,Director,Lead,True,False,False,False,True,False,0.9
MP00000000000553,00QK6Bki6uKBY24qTq,Lead,00QK6Bki6uKBY24qTq,,timothy.gill@hamiltonmooreandmckay.com,timothy.gill@hamiltonmooreandmckay.com,,Timothy,Gill,,Security Operations,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000554,00QK7xnaEx0junNZen,Lead,00QK7xnaEx0junNZen,,thomas.barrett@crosby-david.com,thomas.barrett@crosby-david.com,,Thomas,Barrett,Chief Security Officer,Security Executive,C-Suite,Lead,True,False,False,False,False,False,1.0
MP00000000000555,00QK8uNWBoIxlKxVsp,Lead,"00QK8uNWBoIxlKxVsp,00QxK3ep8nzYvX3a2B",,sophia.torres@turnerortizandtaylor.com,sophia.torres@turnerortizandtaylor.com,,Sophia,Torres,,Non-Prospect,Manager,Lead,True,False,False,False,True,False,0.9
MP00000000000556,00QKFGx5O1DExPenmj,Lead,00QKFGx5O1DExPenmj,,timothy.richardson@goodplc.com,timothy.richardson@goodplc.com,,Timothy,Richardson,Threat Intelligence Analyst,Security Operations,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000557,00QKMdmuZTyhQHt7nc,Lead,00QKMdmuZTyhQHt7nc,,jacob.myers@liuharrisandlawson.com,jacob.myers@liuharrisandlawson.com,,Jacob,Myers,,,Director,Lead,True,False,False,False,False,False,1.0
MP00000000000558,00QKUWrWVIitz8tPga,Lead,00QKUWrWVIitz8tPga,,abigail.madden@schneider-hodges.com,abigail.madden@schneider-hodges.com,,Abigail,Madden,Security Analyst,,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000559,00QKZpRsQXXJcHPeOa,Lead,00QKZpRsQXXJcHPeOa,,info@brownvaldezandlucas.com,info@brownvaldezandlucas.com,,Bruce,Chandler,IT Security Manager,,,Lead,True,False,False,False,False,True,1.0
MP00000000000560,00QKlyAVX5hPKga0tY,Lead,00QKlyAVX5hPKga0tY,,kelsey.quinn@rowediazandwalker.com,kelsey.quinn@rowediazandwalker.com,,Kelsey,Quinn,,Security Leadership,Director,Lead,True,False,False,False,False,False,1.0
MP00000000000561,00QKxK0rjC2fS2YOVj,Lead,00QKxK0rjC2fS2YOVj,,nicolas.garcia@vendorsystems.com,nicolas.garcia@vendorsystems.com,,Nicolas,Garcia,Customer Success Manager,Non-Prospect,Manager,Lead,True,False,False,False,False,False,1.0
MP00000000000562,00QL6YNBmOXrcLFokc,Lead,"00QL6YNBmOXrcLFokc,00QSbvgX5TFIuACXNl",,ronald.rodriguez@lutzgroup.com,ronald.rodriguez@lutzgroup.com,,Ronald,Rodriguez,Information Security Director,Partner / Channel,Director,Lead,True,False,False,False,True,False,0.9
MP00000000000563,00QLAC8Xr8EQCj7MPs,Lead,00QLAC8Xr8EQCj7MPs,,james.lopez@vendorsystems.com,james.lopez@vendorsystems.com,,James,Lopez,,Non-Prospect,Manager,Lead,True,False,False,False,False,False,1.0
MP00000000000564,00QLLeI6qccFOAs08b,Lead,00QLLeI6qccFOAs08b,,patrick.torres@waltersltd.com,patrick.torres@waltersltd.com,,Patrick,Torres,,Security Management,,Lead,True,False,False,False,False,False,1.0
MP00000000000565,00QLbWphJeVmn1uj3a,Lead,00QLbWphJeVmn1uj3a,,sales@basstorresandclark.com,sales@basstorresandclark.com,,Kristi,Lawson,Information Security Manager,,Manager,Lead,True,False,False,False,False,True,1.0
MP00000000000566,00QLnHx6FK3Xr7tdfF,Lead,00QLnHx6FK3Xr7tdfF,,christopher.yang@carterinc.com,christopher.yang@carterinc.com,,Christopher,Yang,,Security Operations,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000567,00QLtMH3K69OcAm3dm,Lead,00QLtMH3K69OcAm3dm,,julie.atkinson@kaneandsons.com,julie.atkinson@kaneandsons.com,,Julie,Atkinson,Cyber Security Manager,,Manager,Lead,True,False,False,False,False,False,1.0
MP00000000000568,00QLxtBa1elNimfKZ5,Lead,00QLxtBa1elNimfKZ5,,ryan.montoya@poolejohnsandfigueroa.com,ryan.montoya@poolejohnsandfigueroa.com,,Ryan,Montoya,,Security Executive,,Lead,True,False,False,False,False,False,1.0
MP00000000000569,00QM445YJcucLSYgFS,Lead,00QM445YJcucLSYgFS,,sean.kelly@vancesotoandvaughn.com,sean.kelly@vancesotoandvaughn.com,,Sean,Kelly,,Security Operations,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000570,00QMJdJlD3h6lbWpR3,Lead,00QMJdJlD3h6lbWpR3,,kevin.stanley@hernandeznealandmccoy.com,kevin.stanley@hernandeznealandmccoy.com,,Kevin,Stanley,Information Security Analyst,Security Operations,,Lead,True,False,False,False,False,False,1.0
MP00000000000571,00QMKSxLsFAXhO2I1A,Lead,"00QMKSxLsFAXhO2I1A,00QYsRLn1jS8ydsYk7",,april.williams@thompsonltd.com,april.williams@thompsonltd.com,,April,Williams,Information Security Director,Security Leadership,Director,Lead,True,False,False,False,True,False,0.9
MP00000000000572,00QMPInOyFXRQcxzWQ,Lead,"00QMPInOyFXRQcxzWQ,00QUXZVQKWGGw4gZ3m",,tammie.martinez@vendorsystems.com,tammie.martinez@vendorsystems.com,,Tammie,Martinez,Security Analyst,Non-Prospect,Manager,Lead,True,False,False,False,True,False,0.9
MP00000000000573,00QMcZttYs1ds7iqxj,Lead,00QMcZttYs1ds7iqxj,,ann.ellis@outlook.com,ann.ellis@outlook.com,,Ann,Ellis,,Security Management,Manager,Lead,True,False,False,False,False,False,1.0
MP00000000000574,00QMo4iCppaX3QjBvK,Lead,00QMo4iCppaX3QjBvK,,sales@vendorsystems.com,sales@vendorsystems.com,,Nicole,Johnson,Sales Engineer,Non-Prospect,Manager,Lead,True,False,False,False,False,True,1.0
MP00000000000575,00QMqI6mfBMKbR5exU,Lead,00QMqI6mfBMKbR5exU,,michelle.mcdonald@alvaradollc.com,michelle.mcdonald@alvaradollc.com,,Michelle,Mcdonald,,Security Management,Manager,Lead,True,False,False,False,False,False,1.0
MP00000000000576,00QMyRBPnNh3Elu6pQ,Lead,00QMyRBPnNh3Elu6pQ,,rodney.brown@hurst-gordon.com,rodney.brown@hurst-gordon.com,,Rodney,Brown,VP & CISO,,C-Suite,Lead,True,False,False,False,False,False,1.0
MP00000000000577,00QN2valr4ATwV5INm,Lead,00QN2valr4ATwV5INm,,victoria.martin@williamsgroup.com,victoria.martin@williamsgroup.com,,Victoria,Martin,Security Analyst,Security Operations,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000578,00QNETZK7442QyLv2e,Lead,00QNETZK7442QyLv2e,,teresa.barnes@whitneylloydandliu.com,teresa.barnes@whitneylloydandliu.com,,Teresa,Barnes,VP of Information Security,Security Executive,VP,Lead,True,False,False,False,False,False,1.0
MP00000000000579,00QNGPOgQBLdxmp4ma,Lead,00QNGPOgQBLdxmp4ma,,adam.owens@silvallc.com,adam.owens@silvallc.com,,Adam,Owens,,,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000580,00QNH7T1CIgeqG9W0M,Lead,00QNH7T1CIgeqG9W0M,,gregory.wright@vendorsystems.com,gregory.wright@vendorsystems.com,,Gregory,Wright,Sales Engineer,Non-Prospect,,Lead,True,False,False,False,False,False,1.0
MP00000000000581,00QNMbr7EVR0CI5RKw,Lead,00QNMbr7EVR0CI5RKw,,matthew.maldonado@vendorsystems.com,matthew.maldonado@vendorsystems.com,,Matthew,Maldonado,,,Manager,Lead,True,False,False,False,False,False,1.0
MP00000000000582,00QNNKqYbd3Bh4ZucC,Lead,"00QNNKqYbd3Bh4ZucC,00QZffTYIKIuhvPU1S",,shannon.walton@partnerconsulting.com,shannon.walton@partnerconsulting.com,,Shannon,Walton,Security Consultant,Security Executive,VP,Lead,True,False,False,False,True,False,0.9
MP00000000000583,00QNbrnTP3fAbnFbmO,Lead,00QNbrnTP3fAbnFbmO,,sarah.security@strategiccorp.com,sarah.security@strategiccorp.com,,Sarah,Security,VP of Information Security,Security Executive,VP,Lead,True,False,False,False,False,False,1.0
MP00000000000584,00QNgAC72qFl41sNLj,Lead,00QNgAC72qFl41sNLj,,henry.inflated@standardbusiness.com,henry.inflated@standardbusiness.com,,Henry,Inflated,SOC Analyst,Security Operations,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000585,00QNjawFTkwm7GXkHY,Lead,00QNjawFTkwm7GXkHY,,john.wells@vendorsystems.com,john.wells@vendorsystems.com,,John,Wells,Recruiter,Non-Prospect,,Lead,True,False,False,False,False,False,1.0
MP00000000000586,00QNmKBziTnrbEBrkS,Lead,00QNmKBziTnrbEBrkS,,deanna.schneider@mccoyingramandparker.com,deanna.schneider@mccoyingramandparker.com,,Deanna,Schneider,Director of Cybersecurity,Security Leadership,Director,Lead,True,False,False,False,False,False,1.0
MP00000000000587,00QNmelDQCQ0Jusug2,Lead,00QNmelDQCQ0Jusug2,,aaron.davis@vendorsystems.com,aaron.davis@vendorsystems.com,,Aaron,Davis,Sales Engineer,Non-Prospect,Manager,Lead,True,False,False,False,False,False,1.0
MP00000000000588,00QNxj2fa5RKrQXDhi,Lead,00QNxj2fa5RKrQXDhi,,michael.vega@valencia-carroll.com,michael.vega@valencia-carroll.com,,Michael,Vega,,Security Management,,Lead,True,False,False,False,False,False,1.0
MP00000000000589,00QOBSMjzQ1fgUKx7t,Lead,"00QOBSMjzQ1fgUKx7t,00Qk0hopUUnyf6DdVG",,andrew.morse@outlook.com,andrew.morse@outlook.com,,Andrew,Morse,Security Analyst,,,Lead,True,False,False,False,True,False,0.9
MP00000000000590,00QODH0A2TVwyJmIeF,Lead,"00QODH0A2TVwyJmIeF,00Qc0PkwBM2fYly7qx",,laura.larson@jonesandsons.com,laura.larson@jonesandsons.com,,Laura,Larson,Chief Security Officer,,C-Suite,Lead,True,False,False,False,True,False,0.9
MP00000000000591,00QOFu9lv2VCf1VqWA,Lead,00QOFu9lv2VCf1VqWA,,brad.wilson@yahoo.com,brad.wilson@yahoo.com,,Brad,Wilson,,,Manager,Lead,True,False,False,False,False,False,1.0
MP00000000000592,00QObklyLeep48gGTY,Lead,00QObklyLeep48gGTY,,sue.walter@phililpsarroyoandpratt.com,sue.walter@phililpsarroyoandpratt.com,,Sue,Walter,IT Security Manager,,,Lead,True,False,False,False,False,False,1.0
MP00000000000593,00QOfD28ynxALeId5D,Lead,00QOfD28ynxALeId5D,,teresa.stokes@thompson-joyce.com,teresa.stokes@thompson-joyce.com,,Teresa,Stokes,Director of Information Security,Security Leadership,,Lead,True,False,False,False,False,False,1.0
MP00000000000594,00QOqXByB7vlQwXqfA,Lead,"00QOqXByB7vlQwXqfA,00QQDikXnL6SRr30Cn",,ronald.reese@perkinskennedyandschmidt.com,ronald.reese@perkinskennedyandschmidt.com,,Ronald,Reese,Senior Security Analyst,Security Operations,Director,Lead,True,False,False,False,True,False,0.9
MP00000000000595,00QOshUCe84vq9x3gC,Lead,00QOshUCe84vq9x3gC,,brandi.anderson@woodmartinandsanchez.com,brandi.anderson@woodmartinandsanchez.com,,Brandi,Anderson,Threat Intelligence Analyst,,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000596,00QOui0BzVpYvFfxUw,Lead,00QOui0BzVpYvFfxUw,,jonathan.stokes@davis-anderson.com,jonathan.stokes@davis-anderson.com,,Jonathan,Stokes,Senior Security Analyst,,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000597,00QP191ezqShWOHbDT,Lead,00QP191ezqShWOHbDT,,julian.johnson@vendorsystems.com,julian.johnson@vendorsystems.com,,Julian,Johnson,,,Manager,Lead,True,False,False,False,False,False,1.0
MP00000000000598,00QPC3ITyIlBhDdQmW,Lead,00QPC3ITyIlBhDdQmW,,ryan.garcia@brown-bishop.com,ryan.garcia@brown-bishop.com,,Ryan,Garcia,Information Security Analyst,,,Lead,True,False,False,False,False,False,1.0
MP00000000000599,00QPY8EcFK12BGCSzO,Lead,00QPY8EcFK12BGCSzO,,security@davisgroup.com,security@davisgroup.com,,Maria,Williams,,Security Operations,,Lead,True,False,False,False,False,True,1.0
